procurement_key,org,year,month,ada,issue_date,decision_type,subject,amount,amount_source,supplier_key,supplier_name,supplier_tax_id,signer,unit,url
proc:a53d42e7d2d7,6202,2020,1,6Π4ΔΩΚ1-9ΩΚ,2020-01-03,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,ΕΛΑΣΤΙΚΑ ΑΥΤ/ΤΟΥ ΚΗΙ 1373,,,,,,,,https://diavgeia.gov.gr/doc/6Π4ΔΩΚ1-9ΩΚ
proc:d3ebb0002c8e,6202,2020,1,ΨΩΩΣΩΚ1-ΙΙΟ,2020-01-03,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,ΓΙΑ ΠΡΟΜΗΘΕΙΑ ΓΡΑΦΙΚΗΣ ΥΛΗΣ ΚΑΙ ΛΟΙΠΑ ΥΛΙΚΑ ΓΡΑΦΕΙΩΝ,,,,,,,,https://diavgeia.gov.gr/doc/ΨΩΩΣΩΚ1-ΙΙΟ
proc:0ee592344806,6202,2020,1,Ω783ΩΚ1-32Σ,2020-01-03,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,"ΕΚΤΥΠΩΣΕΙΣ,ΕΚΔΟΣΕΙΣ,ΒΙΒΛΙΟΔΕΤΗΣΕΙΣ",,,,,,,,https://diavgeia.gov.gr/doc/Ω783ΩΚ1-32Σ
proc:af4f6007451e,6202,2020,1,Ω7Η0ΩΚ1-92Ι,2020-01-03,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,ΓΙΑ ΔΑΠΑΝΕΣ ΔΕΞΙΩΣΕΩΝ ΚΑΙ ΕΘΝΙΚΩΝ Η ΤΟΠΙΚΩΝ ΕΟΡΤΩΝ (ΕΜΦΙΑΛΩΜΕΝΟ ΝΕΡΟ),,,,,,,,https://diavgeia.gov.gr/doc/Ω7Η0ΩΚ1-92Ι
proc:1a64b31717d7,6202,2020,1,ΩΡΧΨΩΚ1-Ε8Ο,2020-01-03,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,ΓΙΑ ΠΡΟΜΗΘΕΙΑ ΑΝΤΑΛΛΑΚΤΙΚΩΝ ΜΗΧΑΝΗΜΑΤΩΝ (ΜΠΑΤΑΡΙΕΣ 4 ΤΜΧ),,,,,,,,https://diavgeia.gov.gr/doc/ΩΡΧΨΩΚ1-Ε8Ο
proc:fc5037b1e309,6202,2020,1,ΩΥΦΕΩΚ1-Ξ4Φ,2020-01-03,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,ΓΙΑ ΠΡΟΜΗΘΕΙΑ ΓΡΑΦΙΚΗΣ ΥΛΗΣ ΚΑΙ ΛΟΙΠΑ ΥΛΙΚΑ ΓΡΑΦΕΙΩΝ,,,,,,,,https://diavgeia.gov.gr/doc/ΩΥΦΕΩΚ1-Ξ4Φ
proc:4c2ab628ee8e,6202,2020,1,ΩΩΖΩΩΚ1-ΗΨ3,2020-01-03,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,ΔΑΠΑΝΕΣ ΔΕΞΙΩΣΕΩΝ ΚΑΙ ΕΘΝΙΚΩΝ Η ΤΟΠΙΚΩΝ ΕΟΡΤΩΝ,,,,,,,,https://diavgeia.gov.gr/doc/ΩΩΖΩΩΚ1-ΗΨ3
proc:139b7e7caed6,6202,2020,1,ΩΑΜΜΩΚ1-ΕΑ4,2020-01-07,ΚΑΝΟΝΙΣΤΙΚΗ ΠΡΑΞΗ,ΕΙΔΙΚΗ ΣΥΜΒΑΣΗ ΕΡΓΑΣΙΑΣ ΜΕΤΑΞΥ ΔΗΜΑΡΧΟΥ ΚΑΙ ΓΕΝΙΚΗΣ ΓΡΑΜΜΑΤΕΩΣ  ΔΗΜΟΥ ΚΑΜΕΝΩΝ ΒΟΥΡΛΩΝ .,,,,,,,,https://diavgeia.gov.gr/doc/ΩΑΜΜΩΚ1-ΕΑ4
proc:1de5542c08a7,6202,2020,1,62ΒΚΩΚ1-Ψ3Γ,2020-01-13,ΣΥΜΒΑΣΗ,ΠΡΟΜΗΘΕΙΑ ΤΡΟΦΙΜΩΝ ΠΑΙΔΙΚΟΥ ΣΤΑΘΜΟΥ ΜΩΛΟΥ,,,,,,,,https://diavgeia.gov.gr/doc/62ΒΚΩΚ1-Ψ3Γ
proc:64fdd5efb228,6202,2020,1,6Θ7ΔΩΚ1-ΑΦ5,2020-01-13,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,ΓΙΑ ΠΡΟΜΗΘΕΙΑ ΔΙΑΦΟΡΩΝ ΜΙΚΡΟΕΡΓΑΛΕΙΩΝ  ΚΑΙ ΑΝΑΛΩΣΙΜΩΝ ΥΛΙΚΩΝ ΥΠΗΡΕΣΙΑΣ ΠΡΑΣΙΝΟΥ,,,,,,,,https://diavgeia.gov.gr/doc/6Θ7ΔΩΚ1-ΑΦ5
proc:115624167ddf,6202,2020,1,ΨΩΒ4ΩΚ1-4Ε5,2020-01-13,ΚΑΝΟΝΙΣΤΙΚΗ ΠΡΑΞΗ,"Έγκριση  συγκρότησης επιτροπής ηλεκτρονικής  κλήρωσης ΜΗΜΕΔ διενέργειας ηλεκτρονικού διαγωνισμού του  έργου «Αντικατάσταση Εξωτερικού δικτύου  ύδρευσης Δ.Ε. Αγίου Κων/νου» (προϋπολογισμού 137.500,00 ευρώ με Φ.Π.Α.)",137500.0,subject:trusted_budget_phrase,,,,,,https://diavgeia.gov.gr/doc/ΨΩΒ4ΩΚ1-4Ε5
proc:ee2b33503ee8,6202,2020,1,Ω60ΥΩΚ1-ΝΣ7,2020-01-13,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,ΓΙΑ ΠΑΡΟΧΕΣ ΕΝΔΥΣΗΣ,,,,,,,,https://diavgeia.gov.gr/doc/Ω60ΥΩΚ1-ΝΣ7
proc:1e9b5bf217f7,6202,2020,1,ΩΖΘ0ΩΚ1-ΧΤΝ,2020-01-13,ΣΥΜΒΑΣΗ,ΠΡΟΜΗΘΕΙΑ ΤΡΟΦΙΜΩΝ ΠΑΙΔΙΚΟΥ ΣΤΑΘΜΟΥ ΑΓ. ΚΩΝ/ΝΟΥ,,,,,,,,https://diavgeia.gov.gr/doc/ΩΖΘ0ΩΚ1-ΧΤΝ
proc:a0eb64d4ce6b,6202,2020,1,6Μ1ΡΩΚ1-Τ3Ν,2020-01-14,ΣΥΜΒΑΣΗ,Απευθείας ανάθεση ΓΙΑ ΠΑΡΟΧΕΣ ΕΝΔΥΣΗΣ (ΕΡΓΑΤΟΤΕΧΝΙΚΟΥ ΚΑΙ ΕΝΣΤΟΛΟΥ ΠΡΟΣΩΠΙΚΟΥ),,,,,,,,https://diavgeia.gov.gr/doc/6Μ1ΡΩΚ1-Τ3Ν
proc:d1171a771dd0,6202,2020,1,Ψ5ΑΟΩΚ1-Ζ7Ε,2020-01-16,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,ΔΑΠΑΝΕΣ ΕΠΙΜΟΡΦΩΣΗΣ ΠΡΟΣΩΠΙΚΟΥ ΚΑΙ ΣΥΜΕΤΟΧΗΣ ΣΕ ΣΥΝΕΔΡΙΑ ΚΑΙ ΣΕΜΙΝΑΡΙΑ  ΟΝ LINE ΗΜΕΡΙΔΑ,,,,,,,,https://diavgeia.gov.gr/doc/Ψ5ΑΟΩΚ1-Ζ7Ε
proc:90d0ae02466d,6202,2020,1,69ΕΡΩΚ1-Ξ3Ξ,2020-01-22,ΣΥΜΒΑΣΗ,ΠΡΟΜΗΘΕΙΑ ΓΑΛΑΚΤΟΣ,,,,,,,,https://diavgeia.gov.gr/doc/69ΕΡΩΚ1-Ξ3Ξ
proc:194ab9f2ce36,6202,2020,1,6ΧΕ3ΩΚ1-831,2020-01-22,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,ΠΡΟΜΗΘΕΙΑ ΓΑΛΑΚΤΟΣ,,,,,,,,https://diavgeia.gov.gr/doc/6ΧΕ3ΩΚ1-831
proc:d2ac6a31d769,6202,2020,1,6ΩΡΞΩΚ1-51Γ,2020-01-22,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,Προμήθεια γάλακτος για μόνιμους και εποχικούς εργάτες / τεχίτες / οδηγοί 2020,,,,,,,,https://diavgeia.gov.gr/doc/6ΩΡΞΩΚ1-51Γ
proc:3149bb7f68c3,6202,2020,1,978ΧΩΚ1-2ΝΡ,2020-01-22,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,Προμήθεια γάλακτος για μόνιμους και εποχικούς εργάτες / τεχνίτες / οδηγοί 2020,,,,,,,,https://diavgeia.gov.gr/doc/978ΧΩΚ1-2ΝΡ
proc:9abc1a9423ba,6202,2020,1,9ΠΝ8ΩΚ1-ΨΘΟ,2020-01-22,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,Προμήθεια γάλακτος για μόνιμους και εποχικούς εργάτες / τεχνίτες / οδηγοί 2020,,,,,,,,https://diavgeia.gov.gr/doc/9ΠΝ8ΩΚ1-ΨΘΟ
proc:13b933d6b4e2,6202,2020,1,9Ρ70ΩΚ1-Δ9Β,2020-01-22,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,Προμήθεια γάλακτος για μόνιμους και εποχικούς εργάτες / τεχνίτες / οδηγοί 2020,,,,,,,,https://diavgeia.gov.gr/doc/9Ρ70ΩΚ1-Δ9Β
proc:1851ebafb52d,6202,2020,1,Ω93ΔΩΚ1-ΣΓ9,2020-01-22,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,Προμήθεια γάλακτος για μόνιμους και εποχικούς εργάτες / τεχίτες / οδηγοί 2020,,,,,,,,https://diavgeia.gov.gr/doc/Ω93ΔΩΚ1-ΣΓ9
proc:ff53273683ab,6202,2020,1,ΩΧΩΛΩΚ1-73Ρ,2020-01-22,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,Προμήθεια ΕΛ.ΤΑ. για την είσπραξη και απόδοση προστίμων Κ.Ο.Κ. 2020,,,,,,,,https://diavgeia.gov.gr/doc/ΩΧΩΛΩΚ1-73Ρ
proc:a6213fe29f47,6202,2020,1,Ω8Ψ4ΩΚ1-ΞΜ8,2020-01-29,ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ,Προμήθεια ΕΛ.ΤΑ. για την είσπραξη και απόδοση προστίμων Κ.Ο.Κ. 2020,,,,,,,,https://diavgeia.gov.gr/doc/Ω8Ψ4ΩΚ1-ΞΜ8
proc:ecc7f1a25e79,6202,2020,1,65ΦΨΩΚ1-1ΗΟ,2020-01-30,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,Ασφάλιστρα μεταφορικών μέσων ΥΠΟΧΡΕΩΤΙΚΗ ΔΑΠΑΝΗ,,,,,,,,https://diavgeia.gov.gr/doc/65ΦΨΩΚ1-1ΗΟ
proc:f431427fb1b1,6202,2020,1,6Η5ΘΩΚ1-80Ψ,2020-01-30,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,Ασφάλιστρα μεταφορικών μέσων ΥΠΟΧΡΕΩΤΙΚΗ ΔΑΠΑΝΗ,,,,,,,,https://diavgeia.gov.gr/doc/6Η5ΘΩΚ1-80Ψ
proc:4cfad9ebc81c,6202,2020,1,6Ο0ΩΩΚ1-ΩΜΝ,2020-01-30,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,Ασφάλιστρα μεταφορικών μέσων ΥΠΟΧΡΕΩΤΙΚΗ ΔΑΠΑΝΗ,,,,,,,,https://diavgeia.gov.gr/doc/6Ο0ΩΩΚ1-ΩΜΝ
proc:eb9b0084d740,6202,2020,1,6ΤΠΚΩΚ1-Η9Λ,2020-01-30,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,Ασφάλιστρα μεταφορικών μέσων ΥΠΟΧΡΕΩΤΙΚΗ ΔΑΠΑΝΗ,,,,,,,,https://diavgeia.gov.gr/doc/6ΤΠΚΩΚ1-Η9Λ
proc:1aa65c06d63b,6202,2020,1,6Ψ7ΓΩΚ1-ΔΙΙ,2020-01-30,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,Ασφάλιστρα μεταφορικών μέσων ΥΠΟΧΡΕΩΤΙΚΗ ΔΑΠΑΝΗ,,,,,,,,https://diavgeia.gov.gr/doc/6Ψ7ΓΩΚ1-ΔΙΙ
proc:d110c47d8fd4,6202,2020,1,ΨΠΗ7ΩΚ1-5ΣΠ,2020-01-30,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,Ασφάλιστρα μηχανημάτων - Τεχνικών εγκαταστάσεων ΥΠΟΧΡΕΩΤΙΚΗ ΔΑΠΑΝΗ,,,,,,,,https://diavgeia.gov.gr/doc/ΨΠΗ7ΩΚ1-5ΣΠ
proc:e4fa86a6566e,6202,2020,1,Ω7ΦΡΩΚ1-ΘΣΞ,2020-01-30,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,Ασφάλιστρα μεταφορικών μέσων ΥΠΟΧΡΕΩΤΙΚΗ ΔΑΠΑΝΗ,,,,,,,,https://diavgeia.gov.gr/doc/Ω7ΦΡΩΚ1-ΘΣΞ
proc:b633c36bf253,6202,2020,1,ΩΞΖΙΩΚ1-3ΩΓ,2020-01-30,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,Ασφάλιστρα μηχανημάτων - Τεχνικών εγκαταστάσεων ΥΠΟΧΡΕΩΤΙΚΗ ΔΑΠΑΝΗ,,,,,,,,https://diavgeia.gov.gr/doc/ΩΞΖΙΩΚ1-3ΩΓ
proc:64c3a0b05b09,6202,2020,1,ΩΥΟΔΩΚ1-ΡΨΟ,2020-01-30,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,Ασφάλιστρα μηχανημάτων - Τεχνικών εγκαταστάσεων ΥΠΟΧΡΕΩΤΙΚΗ ΔΑΠΑΝΗ,,,,,,,,https://diavgeia.gov.gr/doc/ΩΥΟΔΩΚ1-ΡΨΟ
proc:138331aa8f26,6202,2020,1,Ψ6ΕΔΩΚ1-49Ε,2020-01-31,ΣΥΜΒΑΣΗ,ΣΥΜΒΑΣΗ ασφαλιστρα,,,,,,,,https://diavgeia.gov.gr/doc/Ψ6ΕΔΩΚ1-49Ε
proc:85dc4094f067,6202,2020,1,ΩΨΞ3ΩΚ1-5ΩΡ,2020-01-31,ΚΑΝΟΝΙΣΤΙΚΗ ΠΡΑΞΗ,ΑΝΑΘΕΣΗ ΓΙΑ ΑΣΦΑΛΙΣΤΡΑ OXHMATΩΝ ΔΗΜΟΥ,,,,,,,,https://diavgeia.gov.gr/doc/ΩΨΞ3ΩΚ1-5ΩΡ
proc:47ab7d038168,6202,2020,2,ΩΣΟΧΩΚ1-ΘΓΤ,2020-02-04,ΚΑΝΟΝΙΣΤΙΚΗ ΠΡΑΞΗ,"Λήψη απόφασης για Έγκριση υποβολής πρότασης στον Άξονα Προτεραιότητας: «H
τοπική ανάπτυξη και η προστασία περιβάλλοντος», στο πλαίσιο : «ΕΠΙΧΟΡΗΓΗΣΗ
ΔΗΜΩΝ» του Προγράμματος: «ΦΙΛΟΔΗΜΟΣ ΙΙ» του Υπουργείου Εσωτερικών με
τίτλο: «Προμήθεια απορριμματοφόρων και λοιπών οχημάτων αποκομιδής και μεταφοράς
απορριμμάτων και ανακυκλώσιμων υλικών» για την «Προμήθεια καινούργιου
Απορριμματοφόρου τύπου Πρέσας χωρητικότητας 16 κ.μ.» και εξουσιοδότηση του
Δημάρχου για τις απαιτούμενες ενέργειες",,,,,,,,https://diavgeia.gov.gr/doc/ΩΣΟΧΩΚ1-ΘΓΤ
proc:e467c66f6850,6202,2020,2,ΩΨΜΛΩΚ1-Ι3Λ,2020-02-04,ΚΑΝΟΝΙΣΤΙΚΗ ΠΡΑΞΗ,"Έγκριση πρόσληψης ενός (1) ατόμου ΠΕ/ΤΕ Κοινωνικών Λειτουργών με σχέση
εργασίας ιδιωτικού δικαίου ορισμένου χρόνου διάρκειας ενός (1) έτους από
την ημερομηνία υπογραφής της σύμβασης με δυνατότητα ανανέωσης ή παράτασης
έως τη λήξη του προγράμματος, για την πλήρωση θέσης στο «Κέντρο
Κοινότητας Δήμου Μώλου - Αγίου Κω/νου » , η οποία έμεινε κενή μετά την
παραίτηση (οικειοθελή αποχώρηση) της μοναδικής υπαλλήλου του Κέντρου
Κοινότητας & μετά την μη αποδοχή πρόσληψης - διορισμού της τελευταίας
υποψήφιας στον πίνακα κατάταξης και βαθμολογίας, κατόπιν της υπ.
αριθμ. πρωτ. 3147/30-03-2017 – ΣΟΧ 1/2017 Ανακοίνωσης (Ορθή Επανάληψη),
ώστε να εξασφαλισθεί η εύρυθμη λειτουργία της δομής σε όλο τον κύκλο «ζωής»
της ως συγχρηματοδοτούμενη δράση",,,,,,,,https://diavgeia.gov.gr/doc/ΩΨΜΛΩΚ1-Ι3Λ
proc:5fb096deb7f6,6202,2020,2,6Δ2ΑΩΚ1-Ν4Β,2020-02-06,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,Έξοδα κίνησης προέδρων Τοπικών Συμβουλίων (άρθρο4 Ν. 2539/97) 2020 ΥΠΟΧΡΕΩΤΙΚΗ ΔΑΠΑΝΗ,,,,,,,,https://diavgeia.gov.gr/doc/6Δ2ΑΩΚ1-Ν4Β
proc:0a1a33aaac6c,6202,2020,2,ΨΗΖΗΩΚ1-03Δ,2020-02-06,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,προμήθεια ανταλλακτικών μεταφορικών μέσων(φορτηγά-ημιφορτηγά) ένα δυναμό HI-LUX D-4D για το ΚΗΙ 5945,,,,,,,,https://diavgeia.gov.gr/doc/ΨΗΖΗΩΚ1-03Δ
proc:da3fc8ac5cfd,6202,2020,2,Ω91ΛΩΚ1-Χ56,2020-02-06,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,Τακτικές αποδοχές & Εργοδοτικές εισφορές ειδικών συνεργατών του Δήμου 2020 ΥΠΟΧΡΕΩΤΙΚΗ ΔΑΠΑΝΗ,,,,,,,,https://diavgeia.gov.gr/doc/Ω91ΛΩΚ1-Χ56
