procurement_key,org,year,month,ada,issue_date,decision_type,subject,amount,amount_source,supplier_key,supplier_name,supplier_tax_id,signer,unit,url
proc:94b510272dff,50621,2020,1,Ψ5ΖΩΟΡΣΜ-ΘΥ2,2020-01-13,ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ,ΠΡΟΜΗΘΕΙΑ ΠΕΙΡΑΙΩΣ,,,,,,,,https://diavgeia.gov.gr/doc/Ψ5ΖΩΟΡΣΜ-ΘΥ2
proc:61fa9cc961f8,50621,2020,1,ΨΥΖΙΟΡΣΜ-8ΛΩ,2020-01-13,ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ,ΠΡΟΜΗΘΕΙΑ ΑΛΦΑ,,,,,,,,https://diavgeia.gov.gr/doc/ΨΥΖΙΟΡΣΜ-8ΛΩ
proc:5532234435ae,50621,2020,1,ΩΜΣ1ΟΡΣΜ-ΓΒΠ,2020-01-14,ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ,ΠΡΟΜΗΘΕΙΑ ΠΕΙΡΑΙΩΣ,,,,,,,,https://diavgeia.gov.gr/doc/ΩΜΣ1ΟΡΣΜ-ΓΒΠ
proc:a9dc2f862cca,50621,2020,1,6ΝΣΜΟΡΣΜ-2ΕΧ,2020-01-15,ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ,ΠΡΟΜΗΘΕΙΑ ΠΕΙΡΑΙΩΣ,,,,,,,,https://diavgeia.gov.gr/doc/6ΝΣΜΟΡΣΜ-2ΕΧ
proc:04aa9e17c9c2,50621,2020,1,ΨΑΑ7ΟΡΣΜ-23Σ,2020-01-16,ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ,ΠΡΟΜΗΘΕΙΑ ΠΕΙΡΑΙΩΣ,,,,,,,,https://diavgeia.gov.gr/doc/ΨΑΑ7ΟΡΣΜ-23Σ
proc:7faf11a26705,50621,2020,1,ΩΨΒΩΟΡΣΜ-Τ1Ξ,2020-01-16,ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ,ΠΡΟΜΗΘΕΙΑ ΑΛΦΑ,,,,,,,,https://diavgeia.gov.gr/doc/ΩΨΒΩΟΡΣΜ-Τ1Ξ
proc:e91091af4ca9,50621,2020,1,61ΧΤΟΡΣΜ-ΑΒ5,2020-01-17,ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ,ΠΡΟΜΗΘΕΙΑ ΠΕΙΡΑΙΩΣ,,,,,,,,https://diavgeia.gov.gr/doc/61ΧΤΟΡΣΜ-ΑΒ5
proc:b7dcc7cc9726,50621,2020,1,ΨΩΡΜΟΡΣΜ-ΦΝΕ,2020-01-20,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,Απόφαση 7/2020 Προέδρου για εκτέλεση εργασιών προμήθειας υπηρεσιών και ανάληψης δαπάνης,,,,,,,,https://diavgeia.gov.gr/doc/ΨΩΡΜΟΡΣΜ-ΦΝΕ
proc:16393c8850a9,50621,2020,1,ΩΞΩ4ΟΡΣΜ-ΠΝΜ,2020-01-20,ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ,ΠΡΟΜΗΘΕΙΑ ΠΕΙΡΑΙΩΣ,,,,,,,,https://diavgeia.gov.gr/doc/ΩΞΩ4ΟΡΣΜ-ΠΝΜ
proc:1e57e84f3014,50621,2020,1,Ω5Ρ9ΟΡΣΜ-ΛΘΔ,2020-01-21,ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ,ΠΡΟΜΗΘΕΙΑ ΤΡΑΠΕΖΑΣ,,,,,,,,https://diavgeia.gov.gr/doc/Ω5Ρ9ΟΡΣΜ-ΛΘΔ
proc:3a5215894e3c,50621,2020,1,Ψ36ΜΟΡΣΜ-ΞΜΞ,2020-01-22,ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ,ΠΡΟΜΗΘΕΙΑ ΠΕΙΡΑΙΩΣ,,,,,,,,https://diavgeia.gov.gr/doc/Ψ36ΜΟΡΣΜ-ΞΜΞ
proc:e0ff62ba0fc3,50621,2020,1,64ΖΨΟΡΣΜ-52Μ,2020-01-23,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,Απόφαση 35/2019 ΔΣ ΔΕΥΑΣ με θέμα: Σύμβαση ανάθεσης υπηρεσιών υπευθύνου τύπου για χρονικό διάστημα ενός (1) έτους.,,,,,,,,https://diavgeia.gov.gr/doc/64ΖΨΟΡΣΜ-52Μ
proc:521c4fa43a7e,50621,2020,1,661ΑΟΡΣΜ-ΦΤ4,2020-01-23,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,Απόφαση 14/2020 ΔΣ ΔΕΥΑΣ με θέμα: Προμήθεια συστήματος προτεραιότητας και μηχανής καταμέτρησης χαρτονομισμάτων,,,,,,,,https://diavgeia.gov.gr/doc/661ΑΟΡΣΜ-ΦΤ4
proc:e7ff12cd7574,50621,2020,1,6Ι3ΞΟΡΣΜ-Π3Σ,2020-01-23,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,Απόφαση 37/2020 ΔΣ ΔΕΥΑΣ με θέμα:Έγκριση παράτασης σύμβασης προμήθειας υγρών καυσίμων έτους 2018,,,,,,,,https://diavgeia.gov.gr/doc/6Ι3ΞΟΡΣΜ-Π3Σ
proc:016a409456bc,50621,2020,1,6Μ7ΨΟΡΣΜ-ΒΚΚ,2020-01-23,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,Απόφαση 29/2020 ΔΣ ΔΕΥΑΣ με θέμα: Προμήθεια λαστιχένιων αγωγών υψηλής πιέσεως για χρήση στα αποφρακτικά οχήματα της ΔΕΥΑΣ.,,,,,,,,https://diavgeia.gov.gr/doc/6Μ7ΨΟΡΣΜ-ΒΚΚ
proc:b2dfe9b151b8,50621,2020,1,6ΜΛΓΟΡΣΜ-ΥΨΔ,2020-01-23,ΚΑΝΟΝΙΣΤΙΚΗ ΠΡΑΞΗ,Απόφαση 26/2020 ΔΣ ΔΕΥΑΣ με θέμα:Έγκριση της υπ' αρ. 2/2020 μελέτης της ΤΥ για την προμήθεια υγρών καυσίμων έτους 2020 και των τευχών δημοπράτησης αυτής.,,,,,,,,https://diavgeia.gov.gr/doc/6ΜΛΓΟΡΣΜ-ΥΨΔ
proc:c4144fd49bc1,50621,2020,1,6Ν6ΝΟΡΣΜ-9Ρ8,2020-01-23,ΚΑΝΟΝΙΣΤΙΚΗ ΠΡΑΞΗ,Απόφαση 25/2020 ΔΣ ΔΕΥΑΣ με θέμα: Μελέτη προμήθειας αδρανών υλικών για τις ανάγκες της Τεχνικής Υπηρεσίας της ΔΕΥΑΣ για το έτος 2020,,,,,,,,https://diavgeia.gov.gr/doc/6Ν6ΝΟΡΣΜ-9Ρ8
proc:09c94d9b83ad,50621,2020,1,6ΝΝΧΟΡΣΜ-Μ77,2020-01-23,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,Απόφαση 36/2020 ΔΣ ΔΕΥΑΣ με θέμα: Ανάθεση μελέτης αποχέτευσης για το υποέργο με τίτλο “Οριστική μελέτη αποχέτευσης δικτύων με την μέθοδο του κενού ΤΚ Κάτω Καμήλας” που είναι ενταγμένο στο πρόγραμμα «Φιλόδημος Ι»,,,,,,,,https://diavgeia.gov.gr/doc/6ΝΝΧΟΡΣΜ-Μ77
proc:e881515a8ae6,50621,2020,1,6ΠΝΦΟΡΣΜ-ΚΥΒ,2020-01-23,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,Απόφαση 18/2020 ΔΣ ΔΕΥΑΣ με θέμα: Π΄ροσληψη εξωτερικού συνεργάτη με ειδικότητα ΠΕ Οικονομολόγου,,,,,,,,https://diavgeia.gov.gr/doc/6ΠΝΦΟΡΣΜ-ΚΥΒ
proc:726268c83f39,50621,2020,1,6ΧΓΦΟΡΣΜ-ΥΡΝ,2020-01-23,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,Απόφαση 32/2020 ΔΣ ΔΕΥΑΣ με θέμα: Έγκριση πρακτικού διαγωνισμού έλεγχοσ δικαιολογητικών κατακύρωσης για την παροχή υπηρεσίας Παροχή υπηρεσιών για την προμήθεια και εγκατάσταση νέων διαχυτών αέρα στις δεξαμενές αερισμού της ΕΕΛ Σερρών.,,,,,,,,https://diavgeia.gov.gr/doc/6ΧΓΦΟΡΣΜ-ΥΡΝ
proc:9dc5ace619cc,50621,2020,1,99ΠΚΟΡΣΜ-433,2020-01-23,ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ,ΠΡΟΜΗΘΕΙΑ ΠΕΙΡΑΙΩΣ,,,,,,,,https://diavgeia.gov.gr/doc/99ΠΚΟΡΣΜ-433
proc:aa9813edf3b7,50621,2020,1,9Π9ΠΟΡΣΜ-1ΨΟ,2020-01-23,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,Απόφαση 19/2020 ΔΣ ΔΕΥΑΣ με θέμα: Πρόσληψη εξωτερικού συνεργάτη με ειδικότητα ΠΕ Πολ. Μηχανικού,,,,,,,,https://diavgeia.gov.gr/doc/9Π9ΠΟΡΣΜ-1ΨΟ
proc:8e8f4d1f5fdd,50621,2020,1,9ΡΓΣΟΡΣΜ-ΦΔΛ,2020-01-23,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,Απόφαση 22/2020 ΔΣ ΔΕΥΑΣ με θέμα:Μετάβαση στο νέο πρότυπο για την υγιεινή και ασφάλεια ISO45001,,,,,,,,https://diavgeia.gov.gr/doc/9ΡΓΣΟΡΣΜ-ΦΔΛ
proc:f215ac6a8ea9,50621,2020,1,ΩΡΠΔΟΡΣΜ-ΒΩ9,2020-01-23,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,Απόφαση 33/2020 ΔΣ ΔΕΥΑΣ με θέμα: Έγκριση του από 10-01-2020 πρακτικού για τον έλεγχο των υποβληθέντων δικαιολογητικών κατακύρωσης της προσωρινής αναδόχου εταιρείας για το έργο «Αποκαταστάσεις σε διάφορα σημεία του Δήμου Σερρών για τα έτη 2019-2020,,,,,,,,https://diavgeia.gov.gr/doc/ΩΡΠΔΟΡΣΜ-ΒΩ9
proc:bcbb34e64bd8,50621,2020,1,ΩΥΑ7ΟΡΣΜ-Ι9Υ,2020-01-23,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,Απόφαση 30/2020 ΔΣ ΔΕΥΑΣ με θέμα: Βελτιωτικές επεμβάσεις στο δίκτυο ύδρευσης Δήμου Σερρών,,,,,,,,https://diavgeia.gov.gr/doc/ΩΥΑ7ΟΡΣΜ-Ι9Υ
proc:11f2fa5a61b2,50621,2020,1,ΨΙΖ6ΟΡΣΜ-8ΩΥ,2020-01-24,ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ,ΠΡΟΜΗΘΕΙΑ ΠΕΙΡΑΙΩΣ,,,,,,,,https://diavgeia.gov.gr/doc/ΨΙΖ6ΟΡΣΜ-8ΩΥ
proc:e7be706b25a8,50621,2020,1,ΨΜΕΠΟΡΣΜ-Ζ1Η,2020-01-27,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,Απόφαση 8/2020 Προέδρου για εκτέλεση εργασιών προμήθειας υπηρεσιών και ανάληψης δαπάνης,,,,,,,,https://diavgeia.gov.gr/doc/ΨΜΕΠΟΡΣΜ-Ζ1Η
proc:fcbc20b61afa,50621,2020,1,ΩΗ9ΓΟΡΣΜ-9ΣΦ,2020-01-28,ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ,ΠΡΟΜΗΘΕΙΑ ΠΕΙΡΑΙΩΣ,,,,,,,,https://diavgeia.gov.gr/doc/ΩΗ9ΓΟΡΣΜ-9ΣΦ
proc:484979ec605e,50621,2020,1,ΨΤΖΚΟΡΣΜ-5Ρ8,2020-01-29,ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ,ΠΡΟΜΗΘΕΙΑ ΠΕΙΡΑΙΩΣ,,,,,,,,https://diavgeia.gov.gr/doc/ΨΤΖΚΟΡΣΜ-5Ρ8
proc:1f6548487af3,50621,2020,1,Ψ7ΡΡΟΡΣΜ-5Χ4,2020-01-30,ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ,ΠΡΟΜΗΘΕΙΑ ΑΛΦΑ,,,,,,,,https://diavgeia.gov.gr/doc/Ψ7ΡΡΟΡΣΜ-5Χ4
proc:64fa113d8577,50621,2020,1,ΨΞΞ4ΟΡΣΜ-ΨΝΦ,2020-01-30,ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ,ΠΡΟΜΗΘΕΙΑ ΠΕΙΡΑΙΩΣ,,,,,,,,https://diavgeia.gov.gr/doc/ΨΞΞ4ΟΡΣΜ-ΨΝΦ
proc:87d482b8ee86,50621,2020,1,ΩΥΠΤΟΡΣΜ-ΠΘ2,2020-01-30,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,Απόφαση Ανάληψης Υποχρέωσης για προμήθεια καυσίμων,,,,,,,,https://diavgeia.gov.gr/doc/ΩΥΠΤΟΡΣΜ-ΠΘ2
proc:850bf86292ab,50621,2020,1,ΨΩΥΙΟΡΣΜ-989,2020-01-31,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,Απόφαση 10/2020 Προέδρου για εκτέλεση εργασιών προμήθειας υπηρεσιών και ανάληψης δαπάνης,,,,,,,,https://diavgeia.gov.gr/doc/ΨΩΥΙΟΡΣΜ-989
proc:984af2ac2bc3,50621,2020,1,Ω8ΠΣΟΡΣΜ-7ΗΦ,2020-01-31,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,Απόφαση Ανάληψης Υποχρέωσης προμήθεια αδρανών υλικών,,,,,,,,https://diavgeia.gov.gr/doc/Ω8ΠΣΟΡΣΜ-7ΗΦ
proc:1111d521e8dd,50621,2020,1,ΩΖΓΕΟΡΣΜ-4ΔΛ,2020-01-31,ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ,ΠΡΟΜΗΘΕΙΑ ΠΕΙΡΑΙΩΣ,,,,,,,,https://diavgeia.gov.gr/doc/ΩΖΓΕΟΡΣΜ-4ΔΛ
proc:3ce6e730f2ce,50621,2020,2,ΩΑ38ΟΡΣΜ-Ε2Χ,2020-02-03,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,Ορισμός επόπτη παροχής υπηρεσιών για τη διαχείριση και τελική διάθεση της ιλύος της ΕΕΛ Δήμου Σερρών.,,,,,,,,https://diavgeia.gov.gr/doc/ΩΑ38ΟΡΣΜ-Ε2Χ
proc:827159835b45,50621,2020,2,ΡΥΘΠΟΡΣΜ-ΘΨΔ,2020-02-04,ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ,ΠΡΟΜΗΘΕΙΑ ΔΟΥ ΣΕΡΡΩΝ,,,,,,,,https://diavgeia.gov.gr/doc/ΡΥΘΠΟΡΣΜ-ΘΨΔ
proc:13c394d6a64e,50621,2020,2,6Δ59ΟΡΣΜ-46Π,2020-02-05,ΠΕΡΙΛΗΨΗ ΔΙΑΚΗΡΥΞΗΣ,Περιληπτική διακήρυξη για την προμήθεια αδρανών υλικών,,,,,,,,https://diavgeia.gov.gr/doc/6Δ59ΟΡΣΜ-46Π
proc:6508fc267937,50621,2020,2,ΨΦ9ΦΟΡΣΜ-8ΥΞ,2020-02-06,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,Απόφαση 13/2020 Προέδρου για εκτέλεση εργασιών προμήθειας υπηρεσιών και ανάληψης δαπάνης,,,,,,,,https://diavgeia.gov.gr/doc/ΨΦ9ΦΟΡΣΜ-8ΥΞ
proc:c710cf17e1e4,50621,2020,2,Ω3ΞΞΟΡΣΜ-Ε2Ξ,2020-02-06,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,Απόφαση 12/2020 Προέδρου για εκτέλεση εργασιών προμήθειας υπηρεσιών και ανάληψης δαπάνης,,,,,,,,https://diavgeia.gov.gr/doc/Ω3ΞΞΟΡΣΜ-Ε2Ξ
proc:5d1e6f1e8d2b,50621,2020,2,632ΞΟΡΣΜ-ΚΣ5,2020-02-11,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,Απόφαση 46/2020 ΔΣ ΔΕΥΑΣ με θέμα: Συντήρηση κλιματιστικών μονάδων κτηρίου ΔΕΥΑΣ επί της οδού Βενιζέλου και διαιρετών μονάδων κλιματισμού αμαξοστασίου και ΕΕΛ,,,,,,,,https://diavgeia.gov.gr/doc/632ΞΟΡΣΜ-ΚΣ5
proc:1cb68baa1821,50621,2020,2,65ΣΚΟΡΣΜ-ΣΕ5,2020-02-11,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,Απόφαση 45/2020 ΔΣ ΔΕΥΑΣ με θέμα: Προμήθεια επίπλων για ανάγκες ΔΕΥΑΣ,,,,,,,,https://diavgeia.gov.gr/doc/65ΣΚΟΡΣΜ-ΣΕ5
proc:5a0dc21e156a,50621,2020,2,6704ΟΡΣΜ-04Π,2020-02-11,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,Απόφαση 47/2020 ΔΣ ΔΕΥΑΣ με θέμα:΅έγκριση πρακτικού κατακύρωσης διαγωνισμού για την υπηρεσία Λειτουργία και Συντήρηση δικτύων απχ και αντλιοστασίων με τη μέθοδο του κενού στις ΤΚ Σκουτάρεως και Μητρουσίου Δήμου Σερρών για τα έτη 2019-2020.,,,,,,,,https://diavgeia.gov.gr/doc/6704ΟΡΣΜ-04Π
proc:635a0e57b8b6,50621,2020,2,6ΒΛΨΟΡΣΜ-3ΨΛ,2020-02-11,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,"Απόφαση 48/2020 ΔΣ ΔΕΥΑΣ με θέμα: Έγκριση πρακτικού οικονομικών προσφορών διαγωνισμού για το έργο ""Προμήθεια μεταφορά χλωρίου χλωριομετρήσεις και εργαστηριακές αναλύσεις για τον έλεγχο του πόσιμου νερού στον Δήμο Σερών για το έτος 2020.",,,,,,,,https://diavgeia.gov.gr/doc/6ΒΛΨΟΡΣΜ-3ΨΛ
proc:16367ba4dd73,50621,2020,2,68Π6ΟΡΣΜ-ΑΕΚ,2020-02-12,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,Απόφαση 16/2020 Προέδρου για εκτέλεση εργασιών προμήθειας υπηρεσιών και ανάληψης δαπάνης,,,,,,,,https://diavgeia.gov.gr/doc/68Π6ΟΡΣΜ-ΑΕΚ
proc:b53298d35a1c,50621,2020,2,ΡΜΧ3ΟΡΣΜ-ΡΟΧ,2020-02-13,ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ,ΠΡΟΜΗΘΕΙΑ ΕΓΓΥΗΤΙΚΗΣ,,,,,,,,https://diavgeia.gov.gr/doc/ΡΜΧ3ΟΡΣΜ-ΡΟΧ
proc:e20fd5cff08d,50621,2020,2,6Λ1ΓΟΡΣΜ-ΟΦΚ,2020-02-18,ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ,ΠΡΟΜΗΘΕΙΑ ΕΓΓΥΗΤΙΚΗΣ,,,,,,,,https://diavgeia.gov.gr/doc/6Λ1ΓΟΡΣΜ-ΟΦΚ
proc:bf228e250f23,50621,2020,2,ΩΔΤΞΟΡΣΜ-ΠΗΣ,2020-02-19,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,Απόφαση 17/2020 Προέδρου για εκτέλεση εργασιών προμήθειας υπηρεσιών και ανάληψης δαπάνης,,,,,,,,https://diavgeia.gov.gr/doc/ΩΔΤΞΟΡΣΜ-ΠΗΣ
