procurement_key,org,year,month,ada,issue_date,decision_type,subject,amount,amount_source,supplier_key,supplier_name,supplier_tax_id,signer,unit,url
proc:2c721007e2e2,6079,2020,2,ΩΤΕΕΩ9Α-Δ18,2020-02-13,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,Προμήθεια λοιπών ειδών υγιεινής και καθαριότητας,,,,,,,,https://diavgeia.gov.gr/doc/ΩΤΕΕΩ9Α-Δ18
proc:a07820f8b185,6079,2020,2,6Α6ΝΩ9Α-ΕΗΚ,2020-02-14,ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ,ΠΡΟΜΗΘΕΙΑ ΑΝΑΛΩΣΙΜΩΝ ΜΗΧΑΝΟΓΡΑΦΙΚΟΥ ΕΞΟΠΛΙΣΜΟΥ,,,,,,,,https://diavgeia.gov.gr/doc/6Α6ΝΩ9Α-ΕΗΚ
proc:6ba596c1acf7,6079,2020,2,6Κ3ΔΩ9Α-1ΨΖ,2020-02-14,ΛΟΙΠΕΣ ΑΤΟΜΙΚΕΣ ΔΙΟΙΚΗΤΙΚΕΣ ΠΡΑΞΕΙΣ,"Συγκρότηση επιτροπής παραλαβής αντικειμένου τμηματικού ή συνολικού σύμβασης παροχής γενικών υπηρεσιών του Δήμου σύμφωνα με τις διατάξεις του άρθρου 221, του ν. 4412/2016",,,,,,,,https://diavgeia.gov.gr/doc/6Κ3ΔΩ9Α-1ΨΖ
proc:c82628209a56,6079,2020,2,6ΣΦΜΩ9Α-ΛΨ9,2020-02-14,ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ,ΠΡΟΜΗΘΕΙΑ ΜΗΧΑΝΟΓΡΑΦΙΚΟΥ ΕΞΟΠΛΙΣΜΟΥ,,,,,,,,https://diavgeia.gov.gr/doc/6ΣΦΜΩ9Α-ΛΨ9
proc:e94fad220e3d,6079,2020,2,6ΨΑΡΩ9Α-8Ι0,2020-02-14,ΛΟΙΠΕΣ ΑΤΟΜΙΚΕΣ ΔΙΟΙΚΗΤΙΚΕΣ ΠΡΑΞΕΙΣ,Συγκρότηση επιτροπής παρακολούθησης και παραλαβής συμβάσεων προμήθειας τροφίμων και ειδών βασικής υλικής συνδρομής σε ετήσια βάση,,,,,,,,https://diavgeia.gov.gr/doc/6ΨΑΡΩ9Α-8Ι0
proc:6f4ba9265d76,6079,2020,2,ΡΙ11Ω9Α-50Υ,2020-02-14,ΛΟΙΠΕΣ ΑΤΟΜΙΚΕΣ ΔΙΟΙΚΗΤΙΚΕΣ ΠΡΑΞΕΙΣ,"Έγκριση υποβολής πρότασης στο πλαίσιο του Προγράμματος «ΦΙΛΟΔΗΜΟΣ ΙΙ», στον Άξονα Προτεραιότητας «Κοινωνικές και πολιτιστικές υποδομές και δραστηριότητες των Δήμων» με τίτλο πράξης «Προμήθεια εξοπλισμού και τοποθέτηση στεγάστρων σε στάσεις υπεραστικών γραμμών για την εξυπηρέτηση του επιβατικού κοινού του Δήμου Δομοκού», συνολικού ενδεικτικού προϋπολογισμού 20.000,00€ με ΦΠΑ 24%",20000.0,subject:trusted_budget_phrase,,,,,,https://diavgeia.gov.gr/doc/ΡΙ11Ω9Α-50Υ
proc:b1611980c01a,6079,2020,2,ΡΛ60Ω9Α-ΦΝΤ,2020-02-14,ΛΟΙΠΕΣ ΑΤΟΜΙΚΕΣ ΔΙΟΙΚΗΤΙΚΕΣ ΠΡΑΞΕΙΣ,Έγκριση επέκτασης Δημοτικού Φωτισμού κατά 2 στύλους και 2 απλά φωτιστικά προμήθειας Δήμου Δομοκού στην κοινότητα Παλαμά,,,,,,,,https://diavgeia.gov.gr/doc/ΡΛ60Ω9Α-ΦΝΤ
proc:74d4e94fed87,6079,2020,2,ΨΗΠΤΩ9Α-679,2020-02-14,ΛΟΙΠΕΣ ΑΤΟΜΙΚΕΣ ΔΙΟΙΚΗΤΙΚΕΣ ΠΡΑΞΕΙΣ,"Έγκριση κατ΄ εξαίρεση ανάθεση της εργασίας τήρησης  των φυσικών και  ηλεκτρονικών φακέλων όλου του προσωπικού, αιρετών  καθώς επίσης και της μηνιαίας έκδοσης των μισθοδοτικών καταστάσεων, σύνταξη αρχείων ΕΑΠ κλπ.  σε τρίτους",,,,,,,,https://diavgeia.gov.gr/doc/ΨΗΠΤΩ9Α-679
proc:48fa6771d1a2,6079,2020,2,Ω2ΚΛΩ9Α-ΧΒΞ,2020-02-14,ΛΟΙΠΕΣ ΑΤΟΜΙΚΕΣ ΔΙΟΙΚΗΤΙΚΕΣ ΠΡΑΞΕΙΣ,Έγκριση επέκτασης Δημοτικού Φωτισμού κατά 2 στύλους και 3 απλά φωτιστικά σώματα προμήθειας Δήμου Δομοκού στην κοινότητα Νέου Μοναστηρίου (κτίριο ΟΤΕ),,,,,,,,https://diavgeia.gov.gr/doc/Ω2ΚΛΩ9Α-ΧΒΞ
proc:06e34ea2857a,6079,2020,2,ΨΞΛΦΩ9Α-ΛΒΚ,2020-02-17,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,ΑΠΟΦΑΣΗ ΔΗΜΑΡΧΟΥ ΔΗΜΟΥ ΔΟΜΟΚΟΥ ΓΙΑ ΤΗΝ ΑΠ' ΕΥΘΕΙΑΣ ΑΝΑΘΕΣΗ ΕΡΓΑΣΙΑΣ ΕΠΙΜΟΡΦΩΣΗΣ ΥΠΑΛΛΗΛΟΥ ΜΕΣΟΥ ΔΙΑΔΙΚΤΥΟΥ,,,,,,,,https://diavgeia.gov.gr/doc/ΨΞΛΦΩ9Α-ΛΒΚ
proc:eb6204336946,6079,2020,2,ΩΛΦΩΩ9Α-Ε0Φ,2020-02-17,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,ΑΠΟΦΑΣΗ ΔΗΜΑΡΧΟΥ ΔΗΜΟΥ ΔΟΜΟΚΟΥ ΓΙΑ ΤΗΝ ΑΠ' ΕΥΘΕΙΑ ΑΝΑΘΕΣΗ ΕΡΓΑΣΙΑΣ ΔΗΜΟΣΙΕΥΣΗΣ ΣΥΝΟΠΤΙΚΩΝ ΟΙΚΟΝΟΜΙΚΩΝ ΚΑΤΑΣΤΑΣΕΩΝ ΠΡΟΥΠΟΛΟΓΙΣΜΟΥ 2020,,,,,,,,https://diavgeia.gov.gr/doc/ΩΛΦΩΩ9Α-Ε0Φ
proc:357bf4358ccd,6079,2020,2,6Μ3ΛΩ9Α-ΖΗΕ,2020-02-18,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,ΑΠΟΦΑΣΗ ΔΗΜΑΡΧΟΥ ΑΠΕΥΘΕΙΑΣ ΑΝΑΘΕΣΗΣ ΠΡΟΜΗΘΕΙΑΣ ΓΑΛΑΚΤΟΣ ΓΙΑ ΤΟΥΣ ΥΠΑΛΛΗΛΟΥΣ ΤΟΥ ΔΗΜΟΥ,,,,,,,,https://diavgeia.gov.gr/doc/6Μ3ΛΩ9Α-ΖΗΕ
proc:20016db7f8cf,6079,2020,2,ΩΞΔΤΩ9Α-ΥΘΨ,2020-02-20,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,"ΑΠΟΦΑΣΗ ΔΗΜΑΡΧΟΥ ΑΠΕΥΘΕΙΑΣ ΑΝΑΘΕΣΗΣ ΓΙΑ ""«Παροχή υπηρεσιών από διαδικτυακή βάση πληροφοριών και εφαρμογών ΟΤΑ και νομικών τους προσώπων »",,,,,,,,https://diavgeia.gov.gr/doc/ΩΞΔΤΩ9Α-ΥΘΨ
proc:d244b3655daa,6079,2020,2,6ΞΔΡΩ9Α-ΚΡ2,2020-02-21,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,ΑΠΟΦΑΣΗ ΔΗΜΑΡΧΟΥ ΔΟΜΟΚΟΥ ΓΙΑ ΤΗΝ ΑΠ' ΕΥΘΕΙΑΣ ΑΝΑΘΕΣΗ ΠΡΟΜΗΘΕΙΑΣ ΑΡΤΟΥ ΚΑΙ ΑΡΤΟΠΑΡΑΣΚΕΥΑΣΜΑΤΩΝ ΓΙΑ ΤΟΥΣ ΠΑΙΔΙΚΟΥΣ ΣΤΑΘΜΟΥΣ ΤΩΝ Δ.Ε. ΔΟΜΟΚΟΥ ΚΑΙ ΘΕΣΣΑΛΙΩΤΙΔΑΣ,,,,,,,,https://diavgeia.gov.gr/doc/6ΞΔΡΩ9Α-ΚΡ2
proc:360a1d1c57d3,6079,2020,2,6ΨΡΘΩ9Α-341,2020-02-21,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,ΑΠΟΦΑΣΗ ΔΗΜΑΡΧΟΥ ΔΗΜΟΥ ΔΟΜΟΚΟΥ ΓΙΑ ΤΗΝ ΑΠ΄ΕΥΘΕΙΑΣ ΑΝΑΘΕΣΗ ΕΡΓΑΣΙΑΣ ΕΠΙΜΟΡΦΩΣΗΣ ΥΠΑΛΛΗΛΟΥ ΤΟΥ ΔΗΜΟΥ,,,,,,,,https://diavgeia.gov.gr/doc/6ΨΡΘΩ9Α-341
proc:1350509c3182,6079,2020,2,Ψ6ΠΛΩ9Α-8ΚΣ,2020-02-21,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,ΑΠΟΦΑΣΗ ΔΗΜΑΡΧΟΥ ΔΗΜΟΥ ΔΟΜΟΚΟΥ ΓΙΑ ΤΗΝ ΑΠΕΥΘΕΙΑΣ ΑΝΑΘΕΣΗ ΠΡΟΜΗΘΕΙΑΣ ΛΟΙΠΩΝ ΕΙΔΩΝ ΥΓΙΕΙΝΗΣ ΚΑΙ ΚΑΘΑΡΙΟΤΗΤΑΣ .,,,,,,,,https://diavgeia.gov.gr/doc/Ψ6ΠΛΩ9Α-8ΚΣ
proc:9e562d2c13c3,6079,2020,2,ΨΒΗ9Ω9Α-4Σ9,2020-02-21,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,ΑΠΟΦΑΣΗ ΔΗΜΑΡΧΟΥ ΑΠΕΥΘΕΙΑΣ ΑΝΑΘΕΣΗΣ «Παροχή υπηρεσιών Πληροφόρησης από την πλήρη βάση νομικών – διοικητικών πληροφοριών ΝΟΜΟΤΕΛΕΙΑ»,,,,,,,,https://diavgeia.gov.gr/doc/ΨΒΗ9Ω9Α-4Σ9
proc:42dc49a61918,6079,2020,2,ΨΕ4ΛΩ9Α-ΠΙΝ,2020-02-21,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,ΑΠΟΦΑΣΗ ΔΗΜΑΡΧΟΥ ΔΗΜΟΥ ΔΟΜΟΚΟΥ ΓΙΑ ΤΗΝ ΑΠΕΥΘΕΙΑΣ ΑΝΑΘΕΣΗ ΠΡΟΜΗΘΕΙΑΣ ΤΡΟΦΙΜΩΝ ΓΙΑ ΠΑΙΔΙΚΟΥΣ ΣΤΑΘΜΟΥΣ Δ.Ε.ΔΟΜΟΚΟΥ ΚΑΙ Δ.Ε.ΘΕΣΣΑΛΙΩΤΙΔΑΣ,,,,,,,,https://diavgeia.gov.gr/doc/ΨΕ4ΛΩ9Α-ΠΙΝ
proc:fe34ec76b5c5,6079,2020,2,ΨΕΓΗΩ9Α-ΩΛΑ,2020-02-21,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,ΑΠΟΦΑΣΗ ΔΗΜΑΡΧΟΥ ΑΠΕΥΘΕΙΑΣ ΑΝΑΘΕΣΗΣ ΓΙΑ ΕΠΙΜΟΡΦΩΣΗ ΥΠΑΛΛΗΛΟΥ,,,,,,,,https://diavgeia.gov.gr/doc/ΨΕΓΗΩ9Α-ΩΛΑ
proc:1975b0a00a5e,6079,2020,2,63ΔΒΩ9Α-Χ75,2020-02-24,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,ΑΠΟΦΑΣΗ ΔΗΜΑΡΧΟΥ ΑΠΕΥΘΕΙΑΣ ΑΝΑΘΕΣΗΣ «Διανομή Λογαριασμών Δημοτικών Τελών και Ταχυδρομικών Αντικειμένων Επιστολικού Ταχυδρομείου και Δεμάτων»,,,,,,,,https://diavgeia.gov.gr/doc/63ΔΒΩ9Α-Χ75
proc:f2d17b717603,6079,2020,2,ΩΔΖΛΩ9Α-ΣΨΞ,2020-02-24,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,Απόφαση Δημάρχου Δήμου Δομοκού για την απ' ευθείας ανάθεση εργασίας δημοσίευσης συνοπτικής οικονομικής κατάστασης προϋπολογισμού 2020.,,,,,,,,https://diavgeia.gov.gr/doc/ΩΔΖΛΩ9Α-ΣΨΞ
proc:0456cec435ab,6079,2020,2,ΩΖΒΝΩ9Α-Π0Ι,2020-02-24,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,"ΑΠΟΦΑΣΗ ΔΗΜΑΡΧΟΥ ΑΠΕΥΘΕΙΑΣ ΑΝΑΘΕΣΗΣ ΓΙΑ «ΠΑΡΑΓΩΓΗ, ΕΚΤΥΠΩΣΗ ΚΑΙ ΕΜΦΑΚΕΛΩΣΗ ΛΟΓΑΡΙΑΣΜΩΝ ΔΗΜΟΤΙΚΩΝ ΤΕΛΩΝ»",,,,,,,,https://diavgeia.gov.gr/doc/ΩΖΒΝΩ9Α-Π0Ι
proc:a0134af0e7ea,6079,2020,2,64ΧΕΩ9Α-ΕΞΟ,2020-02-25,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,"ΑΠΟΦΑΣΗ ΕΠΙΤΡΟΠΗΣ ΑΠΕΥΘΕΙΑΣ ΑΝΑΘΕΣΗΣ ΓΙΑ ""Προμήθεια ελαστικών 2 οχημάτων (ΜΕ 139752, ΚΗΥ 3344) και συντήρηση – επισκευή για 2 πετρελαιοκίνητα οχήματα (ΜΕ 63640, ΚΗΗ 2732)""",,,,,,,,https://diavgeia.gov.gr/doc/64ΧΕΩ9Α-ΕΞΟ
proc:f284997cca89,6079,2020,2,ΨΖΓ1Ω9Α-ΡΦΜ,2020-02-26,ΑΝΑΛΗΨΗ ΥΠΟΧΡΕΩΣΗΣ,Προμήθεια καυσίμων για θέρμανση και φωτισμό,,,,,,,,https://diavgeia.gov.gr/doc/ΨΖΓ1Ω9Α-ΡΦΜ
proc:4a6fd73feb46,6079,2020,2,ΨΤ4ΩΩ9Α-Τ4Σ,2020-02-26,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,ΑΠΟΦΑΣΗ ΔΗΜΑΡΧΟΥ ΔΗΜΟΥ ΔΟΜΟΚΟΥ ΓΙΑ ΤΗΝ ΑΠΕΥΘΕΙΑΣ ΑΝΑΘΕΣΗ ΠΡΟΜΗΘΕΙΑΣ ΑΡΤΟΣΚΕΥΑΣΜΑΤΩΝ ΓΙΑ ΤΟΥΣ ΠΑΙΔΙΚΟΥΣ ΣΤΑΘΜΟΥΣ,,,,,,,,https://diavgeia.gov.gr/doc/ΨΤ4ΩΩ9Α-Τ4Σ
proc:953a3096e9a0,6079,2020,2,6Ε9ΞΩ9Α-1ΦΔ,2020-02-28,ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ,Προμήθεια καυσίμων και λιπαντικών για κίνηση μεταφορικών μέσων,,,,,,,,https://diavgeia.gov.gr/doc/6Ε9ΞΩ9Α-1ΦΔ
proc:4f99b1aecd31,6079,2020,2,6ΗΦ4Ω9Α-ΠΧ5,2020-02-28,ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ,Αμοιβές και προμήθειες τραπεζών Φεβρουαρίου (Προμήθεια POS),,,,,,,,https://diavgeia.gov.gr/doc/6ΗΦ4Ω9Α-ΠΧ5
proc:1517cea34d5d,6079,2020,2,6Ξ9ΠΩ9Α-ΥΧΑ,2020-02-28,ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ,Προμήθεια καυσίμων και λιπαντικών για κίνηση μεταφορικών μέσων,,,,,,,,https://diavgeia.gov.gr/doc/6Ξ9ΠΩ9Α-ΥΧΑ
proc:b252ff7db510,6079,2020,2,6Φ9ΨΩ9Α-ΙΛΞ,2020-02-28,ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ,Προμήθεια καυσίμων και λιπαντικών για κίνηση μεταφορικών μέσων,,,,,,,,https://diavgeia.gov.gr/doc/6Φ9ΨΩ9Α-ΙΛΞ
proc:18d6d4ca71d3,6079,2020,2,99Ι4Ω9Α-ΩΦ1,2020-02-28,ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ,Προμήθεια συναλλαγών μέσω ΕΤΕ Φεβρουαρίου.,,,,,,,,https://diavgeia.gov.gr/doc/99Ι4Ω9Α-ΩΦ1
proc:1eccfd0c4144,6079,2020,2,9ΛΔΣΩ9Α-3ΡΩ,2020-02-28,ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ,Προμήθεια καυσίμων και λιπαντικών για κίνηση μεταφορικών μέσων,,,,,,,,https://diavgeia.gov.gr/doc/9ΛΔΣΩ9Α-3ΡΩ
proc:49d974fca696,6079,2020,2,Ψ1ΗΜΩ9Α-Κ5Β,2020-02-28,ΟΡΙΣΤΙΚΟΠΟΙΗΣΗ ΠΛΗΡΩΜΗΣ,Αμοιβές και προμήθειες τραπεζών Φεβρουαρίου (Προμήθεια POS),,,,,,,,https://diavgeia.gov.gr/doc/Ψ1ΗΜΩ9Α-Κ5Β
proc:9a99e58880a3,6079,2020,2,Ψ93ΖΩ9Α-ΥΛΜ,2020-02-28,ΑΝΑΘΕΣΗ ΕΡΓΩΝ / ΠΡΟΜΗΘΕΙΩΝ / ΥΠΗΡΕΣΙΩΝ / ΜΕΛΕΤΩΝ,ΑΠΟΦΑΣΗ ΔΗΜΑΡΧΟΥ ΔΗΜΟΥ ΔΟΜΟΚΟΥ ΓΙΑ ΤΗΝ ΑΠΕΥΘΕΙΑΣ ΑΝΑΘΕΣΗ ΠΡΟΜΗΘΕΙΑΣ ΕΠΟΠΤΙΚΟΥ ΚΑΙ ΨΥΧΑΓΩΓΙΚΟΥ ΥΛΙΚΟΥ ΠΑΙΔΙΚΩΝ ΣΤΑΘΜΩΝ Δ.Ε.ΔΟΜΟΚΟΥ ΚΑΙ Δ.Ε.ΘΕΣΣΑΛΙΩΤΙΔΑΣ.,,,,,,,,https://diavgeia.gov.gr/doc/Ψ93ΖΩ9Α-ΥΛΜ
