procurement_key,org,year,month,ada,issue_date,decision_type,subject,amount,amount_source,supplier_key,supplier_name,supplier_tax_id,signer,unit,url
proc:b4b21873cba1,50432,2020,1,9Λ29ΟΡΥΕ-Β09,2020-01-13,ΕΓΚΡΙΣΗ ΔΑΠΑΝΗΣ,"Έγκριση δαπάνης για  την προμήθεια  πρεσαριστού ρακόρ  για το υπηρεσιακό όχημα με αριθμό κυκλοφορίας ΜΕ 48832 και την προμήθεια σωλήνα πετρελαίου για το υπηρεσιακό όχημα με αριθμό κυκλοφορίας ΚΗΥ 1816, ώστε να εξυπηρετηθούν οι ανάγκες της Δ.Ε.Υ.Α.Κ.",,,,,,,,https://diavgeia.gov.gr/doc/9Λ29ΟΡΥΕ-Β09
proc:ab9984d61873,50432,2020,1,Ψ6Ω2ΟΡΥΕ-1ΙΡ,2020-01-13,ΕΓΚΡΙΣΗ ΔΑΠΑΝΗΣ,ΕΓΚΡΙΣΗ ΔΑΠΑΝΗΣ ΓΙΑ ΤΗΝ ΠΛΗΡΩΜΗ ΒΑΣΕΙ ΣΥΜΒΑΣΗΣ ΓΙΑ ΤΗ ΣΥΝΤΗΡΗΣΗ ΑΝΤΛΙΩΝ ΑΚΑΘΑΡΤΩΝ,,,,,,,,https://diavgeia.gov.gr/doc/Ψ6Ω2ΟΡΥΕ-1ΙΡ
proc:9177aff698ae,50432,2020,1,ΨΩ9ΦΟΡΥΕ-ΤΡ2,2020-01-13,ΕΓΚΡΙΣΗ ΔΑΠΑΝΗΣ,ΕΓΚΡΙΔΗ ΔΑΠΑΝΗΣ ΓΙΑ ΤΗΝ ΠΛΗΡΩΜΗ ΒΑΣΕΙ ΣΥΜΒΑΣΗΣ ΓΙΑ ΤΗΝ ΠΡΟΜΗΘΕΙΑ ΚΑΙ ΤΟΠΟΘΕΤΗΣΗ ΠΛΩΤΗΣ ΕΞΕΔΡΑΣ,,,,,,,,https://diavgeia.gov.gr/doc/ΨΩ9ΦΟΡΥΕ-ΤΡ2
proc:68988a8305ae,50432,2020,1,ΨΩΙΗΟΡΥΕ-ΛΨΨ,2020-01-13,ΕΓΚΡΙΣΗ ΔΑΠΑΝΗΣ,ΕΓΚΡΙΣΗ ΔΑΠΑΝΗΣ ΓΙΑ ΤΗΝ ΠΡΟΜΗΘΕΙΑ ΓΑΛΑΚΤΟΣ,,,,,,,,https://diavgeia.gov.gr/doc/ΨΩΙΗΟΡΥΕ-ΛΨΨ
proc:63bf75169262,50432,2020,1,Ω3ΙΨΟΡΥΕ-0Η1,2020-01-13,ΕΓΚΡΙΣΗ ΔΑΠΑΝΗΣ,"Έγκριση δαπάνης για   την κατασκευή βάσεων πινακίδων έργων και καπακιών αντλιοστασίου , ώστε να εξυπηρετηθούν οι ανάγκες της Δ.Ε.Υ.Α.Κ.",,,,,,,,https://diavgeia.gov.gr/doc/Ω3ΙΨΟΡΥΕ-0Η1
proc:5435313b28ae,50432,2020,1,ΩΦ75ΟΡΥΕ-ΜΣΡ,2020-01-13,ΕΓΚΡΙΣΗ ΔΑΠΑΝΗΣ,ΕΓΚΡΙΣΗ ΔΑΠΑΝΗΣ ΓΙΑ ΤΗΝ ΠΛΗΡΩΜΗ ΒΑΣΕΙ ΣΥΜΒΑΣΗΣ,,,,,,,,https://diavgeia.gov.gr/doc/ΩΦ75ΟΡΥΕ-ΜΣΡ
proc:bf9ee0108048,50432,2020,1,ΩΩΤΒΟΡΥΕ-4ΡΑ,2020-01-13,ΕΓΚΡΙΣΗ ΔΑΠΑΝΗΣ,"Έγκριση δαπάνης για την προμήθεια αεροσυμπιεστή, λάστιχου πιέσεως αέρος κ.α. ώστε να εξυπηρετηθούν οι ανάγκες του Βιολογικού Καθαρισμού της Δ.Ε.Υ.Α.Κ.",,,,,,,,https://diavgeia.gov.gr/doc/ΩΩΤΒΟΡΥΕ-4ΡΑ
proc:29d62debb11e,50432,2020,1,68ΘΞΟΡΥΕ-6ΙΠ,2020-01-14,ΕΓΚΡΙΣΗ ΔΑΠΑΝΗΣ,"Έγκριση δαπάνης για  την προμήθεια διαφόρων ανταλλακτικών (σετ συμπλέκτη κ.α.) για το υπηρεσιακό όχημα με αριθμό κυκλοφορίας ΚΗΙ 2262 και την εκτέλεση  εργασιών επισκευής και συντήρησης στο ανωτέρω όχημα (αλλαγή λαδιών, σετ συμπλέκτη κ.α. ), ώστε να εξυπηρετηθούν οι ανάγκες της Δ.Ε.Υ.Α.Κ.",,,,,,,,https://diavgeia.gov.gr/doc/68ΘΞΟΡΥΕ-6ΙΠ
proc:92497b640ce7,50432,2020,1,68Μ3ΟΡΥΕ-5ΒΦ,2020-01-14,ΕΓΚΡΙΣΗ ΔΑΠΑΝΗΣ,"Έγκριση δαπάνης για την προμήθεια διαφόρων ανταλλακτικών (φίλτρων λαδιού και αέρος κ.α.) για το υπηρεσιακό όχημα με αριθμό κυκλοφορίας ΚΑΜ 2409 και της εκτέλεσης  εργασιών επισκευής και συντήρησης στο ανωτέρω όχημα (πραγματοποίηση εργασιών αλλαγής φίλτρων και λαδιών κ.α.), ώστε να εξυπηρετηθούν οι ανάγκες της Δ.Ε.Υ.Α.Κ.",,,,,,,,https://diavgeia.gov.gr/doc/68Μ3ΟΡΥΕ-5ΒΦ
proc:c959ee6c9e2f,50432,2020,1,68Ο5ΟΡΥΕ-ΦΙΜ,2020-01-14,ΕΓΚΡΙΣΗ ΔΑΠΑΝΗΣ,"Έγκριση δαπάνης για την προμήθεια διαφόρων ανταλλακτικών («μπαλάκι» για ψαλίδι) για το υπηρεσιακό όχημα με αριθμό κυκλοφορίας ΚΗΙ 2256 και την εκτέλεση  εργασιών επισκευής και συντήρησης στο ανωτέρω όχημα (τοποθέτηση κοτσαδόρου κ.α. ), ώστε να εξυπηρετηθούν οι ανάγκες της Δ.Ε.Υ.Α.Κ.",,,,,,,,https://diavgeia.gov.gr/doc/68Ο5ΟΡΥΕ-ΦΙΜ
proc:23e952072d65,50432,2020,1,6ΗΙΨΟΡΥΕ-ΠΩ1,2020-01-14,ΕΓΚΡΙΣΗ ΔΑΠΑΝΗΣ,"Έγκριση δαπάνης για  την προμήθεια  ανταλλακτικών για το υπηρεσιακό όχημα με αριθμό κυκλοφορίας ΜΕ 48833 και την πραγματοποίηση εργασιών επισκευής στο ίδιο όχημα, ώστε να εξυπηρετηθούν οι ανάγκες της Δ.Ε.Υ.Α.Κ.",,,,,,,,https://diavgeia.gov.gr/doc/6ΗΙΨΟΡΥΕ-ΠΩ1
proc:3fad4d4c41ec,50432,2020,1,6Σ6ΖΟΡΥΕ-Τ0Α,2020-01-14,ΕΓΚΡΙΣΗ ΔΑΠΑΝΗΣ,"Έγκριση δαπάνης για   τη  συντήρηση και την τεχνική υποστήριξη  του ανελκυστήρα στο κτήριο όπου στεγάζεται η Δ.Ε.Υ.Α.Κ. για το μήνα Δεκέμβριο  του έτους 2019, ώστε να εξυπηρετηθούν οι ανάγκες της Δ.Ε.Υ.Α.Κ.",,,,,,,,https://diavgeia.gov.gr/doc/6Σ6ΖΟΡΥΕ-Τ0Α
proc:5b5463d0eb2e,50432,2020,1,ΨΚΠΘΟΡΥΕ-Ο1Λ,2020-01-14,ΕΓΚΡΙΣΗ ΔΑΠΑΝΗΣ,"Έγκριση δαπάνης για την προμήθεια  καλωδίου ρεύματος , ώστε να εξυπηρετηθούν οι ανάγκες της Δ.Ε.Υ.Α.Κ.",,,,,,,,https://diavgeia.gov.gr/doc/ΨΚΠΘΟΡΥΕ-Ο1Λ
proc:451fa402c539,50432,2020,1,ΨΠΥΨΟΡΥΕ-ΒΧΙ,2020-01-14,ΕΓΚΡΙΣΗ ΔΑΠΑΝΗΣ,"Έγκριση δαπάνης για την προμήθεια διαφόρων ανταλλακτικών (καστάνιας χειρόφρενου) για το υπηρεσιακό όχημα με αριθμό κυκλοφορίας ΚΗΥ 1866 και την εκτέλεση  εργασιών επισκευής και συντήρησης στο ανωτέρω όχημα (πραγματοποίηση εργασιών αλλαγής χειρόφρενου), ώστε να εξυπηρετηθούν οι ανάγκες της Δ.Ε.Υ.Α.Κ.",,,,,,,,https://diavgeia.gov.gr/doc/ΨΠΥΨΟΡΥΕ-ΒΧΙ
proc:e88299b31ade,50432,2020,1,ΨΡΖ4ΟΡΥΕ-ΝΥΔ,2020-01-14,ΕΓΚΡΙΣΗ ΔΑΠΑΝΗΣ,Έγκριση δαπάνης για την προμήθεια καυσίμων (πετρελαίου κίνησης και βενζίνης)  ώστε να εξυπηρετηθούν οι ανάγκες της Δ.Ε.Υ.Α.Κ.,,,,,,,,https://diavgeia.gov.gr/doc/ΨΡΖ4ΟΡΥΕ-ΝΥΔ
proc:5f9290e9be00,50432,2020,1,Ω57ΟΟΡΥΕ-Χ9Θ,2020-01-14,ΕΓΚΡΙΣΗ ΔΑΠΑΝΗΣ,"Έγκριση δαπάνης για την προμήθεια  υαλοκαθαριστήρων για το υπηρεσιακό όχημα με αριθμό κυκλοφορίας ΚΑΝ 3750, ώστε να εξυπηρετηθούν οι ανάγκες της Δ.Ε.Υ.Α.Κ.",,,,,,,,https://diavgeia.gov.gr/doc/Ω57ΟΟΡΥΕ-Χ9Θ
proc:95661d18f1e5,50432,2020,1,Ω65ΣΟΡΥΕ-ΞΣΡ,2020-01-14,ΕΓΚΡΙΣΗ ΔΑΠΑΝΗΣ,"Έγκριση δαπάνης για  την προμήθεια λάστιχων  υαλοκαθαριστήρων και την πραγματοποίηση εργασιών  στο υπηρεσιακό όχημα με αριθμό κυκλοφορίας ΚΑΗ 8671, ώστε να εξυπηρετηθούν οι ανάγκες της Δ.Ε.Υ.Α.Κ.",,,,,,,,https://diavgeia.gov.gr/doc/Ω65ΣΟΡΥΕ-ΞΣΡ
proc:bfd202e150d6,50432,2020,1,ΩΜ2ΜΟΡΥΕ-ΗΝΡ,2020-01-14,ΕΓΚΡΙΣΗ ΔΑΠΑΝΗΣ,Έγκριση δαπάνης για την προμήθεια πετρελαίου θέρμανσης ώστε να εξυπηρετηθούν οι ανάγκες της Δ.Ε.Υ.Α.Κ.,,,,,,,,https://diavgeia.gov.gr/doc/ΩΜ2ΜΟΡΥΕ-ΗΝΡ
proc:4a58ac727277,50432,2020,1,671ΧΟΡΥΕ-11Ε,2020-01-15,ΕΓΚΡΙΣΗ ΔΑΠΑΝΗΣ,Έγκριση δαπάνης για την προμήθεια καυσίμων (πετρελαίου κίνησης και βενζίνης)  ώστε να εξυπηρετηθούν οι ανάγκες της Δ.Ε.Υ.Α.Κ.,,,,,,,,https://diavgeia.gov.gr/doc/671ΧΟΡΥΕ-11Ε
proc:aa84a48b5e38,50432,2020,1,68Β3ΟΡΥΕ-ΚΥΑ,2020-01-15,ΕΓΚΡΙΣΗ ΔΑΠΑΝΗΣ,Έγκριση δαπάνης για  το πλύσιμο του υπηρεσιακού οχήματος με αριθμό κυκλοφορίας ΚΑΜ 6958 ώστε να εξυπηρετηθούν οι ανάγκες της Δ.Ε.Υ.Α.Κ.,,,,,,,,https://diavgeia.gov.gr/doc/68Β3ΟΡΥΕ-ΚΥΑ
proc:5fe7632883cb,50432,2020,1,6ΑΖΩΟΡΥΕ-ΠΣΒ,2020-01-15,ΕΓΚΡΙΣΗ ΔΑΠΑΝΗΣ,Έγκριση δαπάνης για  την προμήθεια  τροφών για ζώα και φαρμάκων ώστε να εξυπηρετηθούν οι ανάγκες της Δ.Ε.Υ.Α.Κ.,,,,,,,,https://diavgeia.gov.gr/doc/6ΑΖΩΟΡΥΕ-ΠΣΒ
proc:107676188fce,50432,2020,1,ΨΠ2ΩΟΡΥΕ-772,2020-01-15,ΕΓΚΡΙΣΗ ΔΑΠΑΝΗΣ,ΕΓΚΡΙΣΗ ΔΑΠΑΝΗΣ ΓΙΑ ΤΗΝ ΠΛΗΡΩΜΗ ΒΑΣΕΙ ΣΥΜΒΑΣΗΣ,,,,,,,,https://diavgeia.gov.gr/doc/ΨΠ2ΩΟΡΥΕ-772
proc:7a3ae9c0ef19,50432,2020,1,ΩΕ27ΟΡΥΕ-Ι6Υ,2020-01-15,ΕΓΚΡΙΣΗ ΔΑΠΑΝΗΣ,ΕΓΚΡΙΣΗ ΔΑΠΑΝΗΣ ΓΙΑ ΤΗΝ ΑΣΦΑΛΙΣΗ ΤΟΥ ΥΠΗΡΕΣΙΑΚΟΥ ΟΧΗΜΑΤΟΣ ΜΕ ΑΡΙΘΜΟ ΚΥΚΛΟΦΟΡΙΑΣ ΖΚΒ 9102 ΒΑΣΕΙ ΣΥΜΒΑΣΗΣ,,,,,,,,https://diavgeia.gov.gr/doc/ΩΕ27ΟΡΥΕ-Ι6Υ
proc:1e1dfda70140,50432,2020,1,ΩΘ7ΠΟΡΥΕ-Ω19,2020-01-15,ΕΓΚΡΙΣΗ ΔΑΠΑΝΗΣ,Έγκριση δαπάνης για  την προμήθεια  βενζίνης αμόλυβδης και πετρελαίου κίνησης ώστε να εξυπηρετηθούν οι ανάγκες της Δ.Ε.Υ.Α.Κ.,,,,,,,,https://diavgeia.gov.gr/doc/ΩΘ7ΠΟΡΥΕ-Ω19
proc:6d28d027dc9b,50432,2020,1,ΩΞ2ΛΟΡΥΕ-0ΗΥ,2020-01-15,ΕΓΚΡΙΣΗ ΔΑΠΑΝΗΣ,Έγκριση δαπάνης για  την πραγματοποίηση τεχνικού ελέγχου στο υπηρεσιακό όχημα με αριθμό κυκλοφορίας ΖΚΒ 9102 ώστε να εξυπηρετηθούν οι ανάγκες της Δ.Ε.Υ.Α.Κ.,,,,,,,,https://diavgeia.gov.gr/doc/ΩΞ2ΛΟΡΥΕ-0ΗΥ
proc:a601ca7d568b,50432,2020,1,ΩΩ23ΟΡΥΕ-Θ53,2020-01-15,ΕΓΚΡΙΣΗ ΔΑΠΑΝΗΣ,Έγκριση δαπάνης για την παροχή υπηρεσιών ταχυμεταφορών για την εξυπηρέτηση των αναγκών της Δ.Ε.Υ.Α.Κ για το μήνα Νοέμβριο του 2019.,,,,,,,,https://diavgeia.gov.gr/doc/ΩΩ23ΟΡΥΕ-Θ53
proc:017b79f41f30,50432,2020,1,6Ε9ΗΟΡΥΕ-4ΙΛ,2020-01-16,ΛΟΙΠΕΣ ΑΤΟΜΙΚΕΣ ΔΙΟΙΚΗΤΙΚΕΣ ΠΡΑΞΕΙΣ,ΕΓΚΡΙΣΗ ΔΑΠΑΝΗΣ ΓΙΑ ΤΗΝ ΠΛΗΡΩΜΗ ΑΜΟΙΒΗΣ ΠΡΟΕΔΡΟΥ Δ.Σ. ΓΙΑ ΙΑΝΟΥΑΡΙΟ 2020,,,,,,,,https://diavgeia.gov.gr/doc/6Ε9ΗΟΡΥΕ-4ΙΛ
proc:0cc291a9231e,50432,2020,1,6ΙΖΙΟΡΥΕ-6ΙΠ,2020-01-16,ΕΓΚΡΙΣΗ ΔΑΠΑΝΗΣ,"Έγκριση δαπάνης για  την προμήθεια  σίδερου για μπετόν, ώστε να εξυπηρετηθούν οι ανάγκες της Δ.Ε.Υ.Α.Κ.",,,,,,,,https://diavgeia.gov.gr/doc/6ΙΖΙΟΡΥΕ-6ΙΠ
proc:839b1b9d85c6,50432,2020,1,ΨΗ71ΟΡΥΕ-ΡΕΣ,2020-01-16,ΕΓΚΡΙΣΗ ΔΑΠΑΝΗΣ,Έγκριση δαπάνης για την προμήθεια ανταλλακτικού (λάστιχου αναρρόφησης βαρέως τύπου) για το υπηρεσιακό όχημα με αριθμό κυκλοφορίας ΜΕ48833.,,,,,,,,https://diavgeia.gov.gr/doc/ΨΗ71ΟΡΥΕ-ΡΕΣ
proc:599bf8bc1bfc,50432,2020,1,ΨΚΕΚΟΡΥΕ-Δ3Ζ,2020-01-16,ΕΓΚΡΙΣΗ ΔΑΠΑΝΗΣ,"Έγκριση δαπάνης για  την προμήθεια προβολέων και φορτιστή , ώστε να εξυπηρετηθούν οι ανάγκες  της Δ.Ε.Υ.Α.Κ.",,,,,,,,https://diavgeia.gov.gr/doc/ΨΚΕΚΟΡΥΕ-Δ3Ζ
proc:542cc400eaa5,50432,2020,1,ΨΥ5ΓΟΡΥΕ-ΜΥΘ,2020-01-16,ΕΓΚΡΙΣΗ ΔΑΠΑΝΗΣ,ΕΓΚΡΙΣΗ ΔΑΠΑΝΗΣ ΓΙΑ ΤΗΝ ΠΛΗΡΩΜΗ ΒΑΣΕΙ ΣΥΜΒΑΣΗΣ ΓΙΑ ΤΗΝ ΠΡΟΜΗΘΕΙΑ ΑΣΦΑΛΤΟΜΕΙΓΜΑΤΟΣ,,,,,,,,https://diavgeia.gov.gr/doc/ΨΥ5ΓΟΡΥΕ-ΜΥΘ
proc:49ffdbf6cf65,50432,2020,1,ΨΨΜΘΟΡΥΕ-9ΙΤ,2020-01-16,ΕΓΚΡΙΣΗ ΔΑΠΑΝΗΣ,ΕΓΚΡΙΣΗ ΔΑΠΑΝΗΣ ΓΙΑ ΤΗΝ ΠΛΗΡΩΜΗ ΒΑΣΕΙ ΣΥΜΒΑΣΗΣ,,,,,,,,https://diavgeia.gov.gr/doc/ΨΨΜΘΟΡΥΕ-9ΙΤ
proc:0afed32515d8,50432,2020,1,60ΝΜΟΡΥΕ-Λ2Ω,2020-01-17,ΕΓΚΡΙΣΗ ΔΑΠΑΝΗΣ,"Έγκριση δαπάνης για  την προμήθεια  προπανίου, μυστριού  κ.α. ώστε να εξυπηρετηθούν οι ανάγκες της Δ.Ε.Υ.Α.Κ.",,,,,,,,https://diavgeia.gov.gr/doc/60ΝΜΟΡΥΕ-Λ2Ω
proc:d9798843bd65,50432,2020,1,6ΘΟ4ΟΡΥΕ-2ΙΙ,2020-01-17,ΕΓΚΡΙΣΗ ΔΑΠΑΝΗΣ,Έγκριση δαπάνης για την πραγματοποίηση  εργασίας με χρήση φορτοεκσκαφέα (JCB) λόγω ανάγκης συντήρησης στο δίκτυο Ύδρευσης (έκτακτο).,,,,,,,,https://diavgeia.gov.gr/doc/6ΘΟ4ΟΡΥΕ-2ΙΙ
proc:b731cfbca00c,50432,2020,1,94Η4ΟΡΥΕ-ΖΧΑ,2020-01-17,ΕΓΚΡΙΣΗ ΔΑΠΑΝΗΣ,"Έγκριση δαπάνης για την προμήθεια τρυπανιών, σφικτήρων κ.α. ώστε να εξυπηρετηθούν οι ανάγκες της Δ.Ε.Υ.Α.Κ.",,,,,,,,https://diavgeia.gov.gr/doc/94Η4ΟΡΥΕ-ΖΧΑ
proc:7fc217808287,50432,2020,1,9Π6ΑΟΡΥΕ-Ω87,2020-01-17,ΕΓΚΡΙΣΗ ΔΑΠΑΝΗΣ,ΕΓΚΡΙΣΗ ΔΑΠΑΝΗΣ ΓΙΑ ΤΗΝ ΠΛΗΡΩΜΗ ΤΟΚΩΝ ΥΠΕΡΗΜΕΡΙΑΣ ΣΤΟ ΣΥΝΔΕΣΜΟ ΥΔΡΕΥΣΗΣ,,,,,,,,https://diavgeia.gov.gr/doc/9Π6ΑΟΡΥΕ-Ω87
proc:47401dee5c49,50432,2020,1,Ω01ΖΟΡΥΕ-35Ξ,2020-01-17,ΕΓΚΡΙΣΗ ΔΑΠΑΝΗΣ,ΕΓΚΡΙΣΗ ΔΑΠΑΝΗΣ ΓΙΑ ΠΛΗΡΩΜΗ ΣΕ ΣΥΝΔΕΣΜΟ ΥΔΡΕΥΣΗΣ,,,,,,,,https://diavgeia.gov.gr/doc/Ω01ΖΟΡΥΕ-35Ξ
proc:7797e4ba8a05,50432,2020,1,Ω0Μ3ΟΡΥΕ-ΑΧΖ,2020-01-17,ΕΓΚΡΙΣΗ ΔΑΠΑΝΗΣ,Έγκριση δαπάνης για την προμήθεια πλακών πεζοδρομίου ώστε να εξυπηρετηθούν οι ανάγκες της Δ.Ε.Υ.Α.Κ.,,,,,,,,https://diavgeia.gov.gr/doc/Ω0Μ3ΟΡΥΕ-ΑΧΖ
proc:d1379022115d,50432,2020,1,ΩΛΜΠΟΡΥΕ-2Ξ1,2020-01-17,ΕΓΚΡΙΣΗ ΔΑΠΑΝΗΣ,Έγκριση δαπάνης για την πραγματοποίηση  εργασίας με χρήση φορτοεκσκαφέα (JCB) λόγω ανάγκης συντήρησης στο δίκτυο Ύδρευσης (έκτακτο).,,,,,,,,https://diavgeia.gov.gr/doc/ΩΛΜΠΟΡΥΕ-2Ξ1
proc:1ce6b3e59237,50432,2020,1,ΩΨΟ3ΟΡΥΕ-Τ47,2020-01-17,ΕΓΚΡΙΣΗ ΔΑΠΑΝΗΣ,Έγκριση δαπάνης για την πραγματοποίηση  εργασίας με χρήση φορτοεκσκαφέα (JCB) λόγω ανάγκης συντήρησης στο δίκτυο Ύδρευσης (έκτακτο).,,,,,,,,https://diavgeia.gov.gr/doc/ΩΨΟ3ΟΡΥΕ-Τ47
proc:580458068bf9,50432,2020,1,6ΘΜΒΟΡΥΕ-ΟΧΜ,2020-01-20,ΕΠΙΤΡΟΠΙΚΟ ΕΝΤΑΛΜΑ,ΠΡΟΜΗΘΕΙΑ ΑΣΦΑΛΤΙΚΟΥ,,,,,,,,https://diavgeia.gov.gr/doc/6ΘΜΒΟΡΥΕ-ΟΧΜ
proc:99d4d6e28bdb,50432,2020,1,67ΡΕΟΡΥΕ-ΟΤ0,2020-01-21,ΕΓΚΡΙΣΗ ΔΑΠΑΝΗΣ,ΕΓΚΡΙΣΗ ΔΑΠΑΝΗΣ ΓΙΑ ΤΗΝ ΠΛΗΡΩΜΗ ΒΑΣΕΙ ΣΥΜΒΑΣΗΣ,,,,,,,,https://diavgeia.gov.gr/doc/67ΡΕΟΡΥΕ-ΟΤ0
proc:86b35e17bb89,50432,2020,1,6ΧΨΙΟΡΥΕ-ΟΗ2,2020-01-21,ΕΓΚΡΙΣΗ ΔΑΠΑΝΗΣ,"Έγκριση δαπάνης για την προμήθεια της εφημερίδας «ΠΡΩΪΝΟΣ ΤΥΠΟΣ ΤΗΣ ΚΑΡΔΙΤΣΑΣ», ώστε να εξυπηρετηθούν οι ανάγκες ενημέρωσης της Δ.Ε.Υ.Α.Κ.",,,,,,,,https://diavgeia.gov.gr/doc/6ΧΨΙΟΡΥΕ-ΟΗ2
proc:99d3225e337b,50432,2020,1,ΨΧΥΑΟΡΥΕ-32Β,2020-01-21,ΕΓΚΡΙΣΗ ΔΑΠΑΝΗΣ,"Έγκριση δαπάνης για την προμήθεια  μπαταρίας  για το υπηρεσιακό όχημα με αριθμό κυκλοφορίας ΚΑΗ 7883, ώστε να εξυπηρετηθούν οι ανάγκες της Δ.Ε.Υ.Α.Κ.",,,,,,,,https://diavgeia.gov.gr/doc/ΨΧΥΑΟΡΥΕ-32Β
